id,landmark_id,conf
xlf1tgh2ih,956,0.9999994039535522
68a3ot4osk,956,0.9999982118606567
si2lek4u0a,956,0.999998927116394
rmtqxhipnv,956,0.9999996423721313
2flmjdud0e,956,0.9999991655349731
ofzf2vdr8t,956,0.9999995231628418
c5eyr1qtlq,956,0.9999994039535522
uzororr3gp,956,0.999980092048645
z1napvbrb4,956,0.9999991655349731
7ftlcmeg71,956,0.9999918937683105
91yduew8v1,956,0.9999948740005493
zfmn7i0tcw,956,0.9999964237213135
0l7w2hjrqr,956,0.9999927282333374
74dgzsbzu7,956,0.9999896287918091
k1hi7z4r24,956,0.9999970197677612
8ul6yioz2c,956,0.9999873638153076
a2xhuzetw6,956,0.9999921321868896
l3fwnhma61,956,0.9999966621398926
8loat53nyg,956,0.9999990463256836
web03zrzye,956,0.9999948740005493
tk0pnz99s4,956,0.9999890327453613
1wnqotoimp,956,0.9999945163726807
7piqxfq82o,956,0.9999735355377197
3imiq63ulp,956,0.9999839067459106
tfn3ay409f,956,0.9999970197677612
gfhax38jgt,956,0.9999821186065674
c1z9bt6arr,956,0.9999995231628418
9f0v13vgl2,956,0.9999912977218628
dm502nofm0,956,0.9999996423721313
w15djsm8by,956,0.9999992847442627
g9mjpt3bz9,956,0.9999992847442627
bbhsslt43w,956,0.9999994039535522
cee5fcxm3c,956,0.9999983310699463
n6nimgmcnv,956,0.9999982118606567
romghvbtot,956,0.9999996423721313
5ib2f7ea1i,956,0.9999997615814209
nb7t8cgsdf,956,0.9999969005584717
lbz20tfdhk,956,0.9999861717224121
kw9axczqsp,956,0.9999436140060425
hp1uthldqy,956,0.9999912977218628
fhuna05p7l,956,0.999998927116394
0nx4547fku,956,0.9999995231628418
bp2dxmnutm,956,0.9999967813491821
qm2krnfr5n,956,0.9999998807907104
w6ps7xnkql,956,0.9999980926513672
5f8i3cwked,956,0.9999994039535522
yv8n48m81j,956,0.9999887943267822
bsur9dq6a9,956,0.9999961853027344
orp8044vcw,956,0.9999980926513672
gnn0issnrm,956,0.9999974966049194
n6gjdxd3fn,956,0.9999948740005493
io6f6g0703,956,0.9999970197677612
o9fsi7g2lu,956,0.9999873638153076
9ahi5xx9yi,956,0.9999918937683105
xfqnou9txt,956,0.9999945163726807
i9nn8e5kxs,956,0.9999862909317017
pqx79i6kkk,956,0.9999821186065674
7i4czxs2z1,956,0.999991774559021
wdjsy3ffht,956,0.9999943971633911
uf2io7qff1,956,0.9999784231185913
dgbxc4cszy,956,0.9999995231628418
a6sj4cy5w3,956,0.9999983310699463
tg6h4jxaun,956,0.9999986886978149
gazuee5x9l,956,0.9999996423721313
fjy6fxzwsi,956,0.9999992847442627
ueou9pu19q,956,0.9999994039535522
vban43v83d,956,0.9999995231628418
05or1qtzmm,956,0.9999969005584717
r875ftqf08,956,0.9999960660934448
yp1afnj3f1,956,0.9999936819076538
ahhgdybl55,956,0.9999436140060425
ka78qycl4n,956,0.9999912977218628
87ph7t1b4k,992,0.9999842643737793
