id,landmark_id,conf
xlf1tgh2ih,956,0.9999740123748779
68a3ot4osk,956,0.9998350143432617
si2lek4u0a,956,0.9956902861595154
rmtqxhipnv,956,0.999096155166626
2flmjdud0e,956,0.9999065399169922
ofzf2vdr8t,956,0.9876024127006531
c5eyr1qtlq,956,0.9999806880950928
uzororr3gp,956,0.9999974966049194
z1napvbrb4,956,0.9999336004257202
7ftlcmeg71,956,0.9999361038208008
91yduew8v1,956,0.9999967813491821
zfmn7i0tcw,956,0.9999923706054688
0l7w2hjrqr,956,0.9999949932098389
74dgzsbzu7,956,0.999998927116394
k1hi7z4r24,956,0.9999942779541016
8ul6yioz2c,956,0.9999935626983643
a2xhuzetw6,956,0.9999881982803345
l3fwnhma61,956,0.999998927116394
8loat53nyg,956,0.9999982118606567
web03zrzye,956,0.9999922513961792
tk0pnz99s4,956,0.9999884366989136
1wnqotoimp,956,0.9999483823776245
7piqxfq82o,956,0.9999912977218628
3imiq63ulp,956,0.9999966621398926
tfn3ay409f,956,0.9985494017601013
gfhax38jgt,956,0.9999997615814209
c1z9bt6arr,956,0.9999887943267822
9f0v13vgl2,956,0.9999969005584717
dm502nofm0,956,0.9999998807907104
w15djsm8by,956,1.0
g9mjpt3bz9,956,0.9999997615814209
bbhsslt43w,956,1.0
cee5fcxm3c,956,1.0
n6nimgmcnv,956,1.0
romghvbtot,956,0.9999970197677612
5ib2f7ea1i,956,0.9999990463256836
nb7t8cgsdf,956,0.9999556541442871
lbz20tfdhk,956,0.714913547039032
kw9axczqsp,496,0.845715343952179
hp1uthldqy,496,0.7959741950035095
fhuna05p7l,956,0.9956902861595154
0nx4547fku,956,0.9999656677246094
bp2dxmnutm,956,0.999984860420227
qm2krnfr5n,956,0.9999818801879883
w6ps7xnkql,956,0.9999951124191284
5f8i3cwked,956,0.9999806880950928
yv8n48m81j,956,0.9999938011169434
bsur9dq6a9,956,0.99997878074646
orp8044vcw,956,0.9999916553497314
gnn0issnrm,956,0.9998956918716431
n6gjdxd3fn,956,0.9999967813491821
io6f6g0703,956,0.9999942779541016
o9fsi7g2lu,956,0.9999935626983643
9ahi5xx9yi,956,0.9999978542327881
xfqnou9txt,956,0.9999483823776245
i9nn8e5kxs,956,0.9995170831680298
pqx79i6kkk,956,0.9999997615814209
