id,landmark_id,conf
xlf1tgh2ih,956,0.9999794960021973
68a3ot4osk,956,0.9984889030456543
si2lek4u0a,956,0.9967073202133179
rmtqxhipnv,956,0.9996155500411987
2flmjdud0e,956,0.999994158744812
ofzf2vdr8t,956,0.9678576588630676
c5eyr1qtlq,956,0.9999994039535522
uzororr3gp,956,0.9999997615814209
z1napvbrb4,956,0.9999963045120239
7ftlcmeg71,956,0.9999936819076538
91yduew8v1,956,0.9999998807907104
zfmn7i0tcw,956,0.9999998807907104
0l7w2hjrqr,956,0.9999998807907104
74dgzsbzu7,956,1.0
k1hi7z4r24,956,0.9999997615814209
8ul6yioz2c,956,0.9999995231628418
a2xhuzetw6,956,1.0
l3fwnhma61,956,0.9999978542327881
8loat53nyg,956,0.9999998807907104
web03zrzye,956,0.9999935626983643
tk0pnz99s4,956,0.9999986886978149
1wnqotoimp,956,0.9999850988388062
7piqxfq82o,956,0.999998927116394
3imiq63ulp,956,0.9999884366989136
tfn3ay409f,956,0.9999991655349731
gfhax38jgt,956,0.9999997615814209
c1z9bt6arr,956,0.999998927116394
9f0v13vgl2,956,0.9999823570251465
dm502nofm0,956,0.9999997615814209
w15djsm8by,956,0.9999909400939941
g9mjpt3bz9,956,0.9999992847442627
bbhsslt43w,956,0.9999974966049194
cee5fcxm3c,956,0.9999942779541016
n6nimgmcnv,956,0.9999992847442627
romghvbtot,956,0.9999110698699951
5ib2f7ea1i,956,0.9999809265136719
nb7t8cgsdf,956,0.9999407529830933
lbz20tfdhk,956,0.9869142174720764
kw9axczqsp,956,0.9847657680511475
hp1uthldqy,956,0.9365773797035217
fhuna05p7l,956,0.9967073202133179
0nx4547fku,956,0.9999910593032837
bp2dxmnutm,956,0.999997615814209
qm2krnfr5n,956,0.9999971389770508
w6ps7xnkql,956,0.9999959468841553
5f8i3cwked,956,0.9999994039535522
yv8n48m81j,956,0.9999977350234985
bsur9dq6a9,956,0.9999973773956299
orp8044vcw,956,0.9999997615814209
gnn0issnrm,956,0.9999889135360718
n6gjdxd3fn,956,0.9999998807907104
io6f6g0703,956,0.9999997615814209
o9fsi7g2lu,956,0.9999995231628418
9ahi5xx9yi,956,1.0
xfqnou9txt,956,0.9999850988388062
i9nn8e5kxs,956,0.9999938011169434
pqx79i6kkk,956,0.9999997615814209
7i4czxs2z1,956,1.0
wdjsy3ffht,956,0.9999994039535522
uf2io7qff1,956,0.9999730587005615
dgbxc4cszy,956,0.999998927116394
a6sj4cy5w3,956,1.0
tg6h4jxaun,956,0.9999997615814209
gazuee5x9l,956,0.9999997615814209
fjy6fxzwsi,956,0.9999992847442627
ueou9pu19q,956,0.9999802112579346
vban43v83d,956,0.9999837875366211
05or1qtzmm,956,0.9999407529830933
r875ftqf08,956,0.9997072815895081
yp1afnj3f1,956,0.9976894855499268
ahhgdybl55,956,0.9847657680511475
ka78qycl4n,956,0.9365773797035217
87ph7t1b4k,992,0.9998881816864014
gey8wkrkka,992,1.0
39x0t41hk1,992,0.9999998807907104
52vbpei53b,992,0.9999980926513672
kdebh4sqpl,992,0.9999959468841553
wbbycjc10f,992,0.9999984502792358
qfv3ljyu4f,992,0.999994158744812
7meg1k3nc2,992,0.9999992847442627
qty227baye,992,0.9999986886978149
zbea9iz0vs,992,0.9999850988388062
5l59oxl4hb,992,0.99998939037323
zob6w68jt3,992,0.9999984502792358
8vqd35gahc,992,0.9999780654907227
nvbrsvowgw,992,0.9999964237213135
sdtwq07khm,992,0.9996411800384521
uc293bwd5w,992,0.9999920129776001
605r9t5uh7,992,0.9999815225601196
51jj395fyt,992,0.9999842643737793
dfetb95xe8,992,0.9999938011169434
8ln3xx6zdj,992,0.9999853372573853
qgnzwc8rl5,992,0.997358500957489
dkssqry71d,992,0.9998034834861755
kwmpujz2k6,992,0.9999449253082275
