id,landmark_id,conf
xlf1tgh2ih,956,0.9999995231628418
68a3ot4osk,956,0.9999997615814209
si2lek4u0a,956,0.999995231628418
rmtqxhipnv,956,1.0
2flmjdud0e,956,0.9999992847442627
ofzf2vdr8t,956,0.9999402761459351
c5eyr1qtlq,956,1.0
uzororr3gp,956,0.9999992847442627
z1napvbrb4,956,1.0
7ftlcmeg71,956,1.0
91yduew8v1,956,1.0
zfmn7i0tcw,956,0.9999998807907104
0l7w2hjrqr,956,0.9999997615814209
74dgzsbzu7,956,1.0
k1hi7z4r24,956,1.0
8ul6yioz2c,956,1.0
a2xhuzetw6,956,0.9999997615814209
l3fwnhma61,956,0.9999997615814209
8loat53nyg,956,0.9999995231628418
web03zrzye,956,0.9999998807907104
tk0pnz99s4,956,0.9999997615814209
1wnqotoimp,956,0.9999991655349731
7piqxfq82o,956,0.9999998807907104
3imiq63ulp,956,0.9999994039535522
tfn3ay409f,956,1.0
gfhax38jgt,956,0.9999998807907104
c1z9bt6arr,956,0.9999986886978149
9f0v13vgl2,956,0.9999933242797852
dm502nofm0,956,1.0
w15djsm8by,956,1.0
g9mjpt3bz9,956,0.9999998807907104
bbhsslt43w,956,1.0
cee5fcxm3c,956,1.0
n6nimgmcnv,956,1.0
romghvbtot,956,0.9999997615814209
5ib2f7ea1i,956,0.9999991655349731
nb7t8cgsdf,956,0.9999949932098389
lbz20tfdhk,956,0.9999945163726807
kw9axczqsp,956,0.9999799728393555
hp1uthldqy,956,0.9999463558197021
fhuna05p7l,956,0.999995231628418
0nx4547fku,956,1.0
bp2dxmnutm,956,0.9999990463256836
qm2krnfr5n,956,0.9999997615814209
w6ps7xnkql,956,0.999996542930603
5f8i3cwked,956,1.0
yv8n48m81j,956,0.9999990463256836
bsur9dq6a9,956,1.0
orp8044vcw,956,1.0
gnn0issnrm,956,0.9999995231628418
n6gjdxd3fn,956,1.0
io6f6g0703,956,1.0
o9fsi7g2lu,956,1.0
9ahi5xx9yi,956,0.9999998807907104
xfqnou9txt,956,0.9999991655349731
i9nn8e5kxs,956,1.0
pqx79i6kkk,956,0.9999998807907104
7i4czxs2z1,956,0.9999995231628418
wdjsy3ffht,956,1.0
uf2io7qff1,956,1.0
dgbxc4cszy,956,0.9999986886978149
a6sj4cy5w3,956,0.9999996423721313
tg6h4jxaun,956,0.9999998807907104
gazuee5x9l,956,1.0
fjy6fxzwsi,956,0.9999998807907104
ueou9pu19q,956,0.9999998807907104
vban43v83d,956,0.9999997615814209
05or1qtzmm,956,0.9999949932098389
r875ftqf08,956,0.9999996423721313
yp1afnj3f1,956,0.9999982118606567
ahhgdybl55,956,0.9999799728393555
ka78qycl4n,956,0.9999463558197021
87ph7t1b4k,992,0.9999996423721313
gey8wkrkka,992,0.9999997615814209
39x0t41hk1,992,1.0
52vbpei53b,992,1.0
kdebh4sqpl,992,1.0
wbbycjc10f,992,1.0
qfv3ljyu4f,992,1.0
7meg1k3nc2,992,1.0
qty227baye,992,1.0
zbea9iz0vs,992,1.0
5l59oxl4hb,992,0.9999997615814209
zob6w68jt3,992,1.0
8vqd35gahc,992,0.9999973773956299
nvbrsvowgw,992,0.9999998807907104
sdtwq07khm,992,1.0
uc293bwd5w,992,1.0
605r9t5uh7,992,0.9999998807907104
51jj395fyt,992,1.0
dfetb95xe8,992,0.9999998807907104
8ln3xx6zdj,992,0.9999998807907104
qgnzwc8rl5,992,0.9999517202377319
dkssqry71d,992,0.9999992847442627
kwmpujz2k6,992,1.0
rvu9c2zaxu,992,1.0
507jem278q,992,1.0
l058ludy8k,992,0.9999992847442627
oz1hxu03sf,992,0.9999994039535522
dg48imz4av,992,1.0
ma6wdocx2u,992,1.0
2l8yy58nsy,992,0.9999982118606567
pp7qnucpk7,992,0.999996542930603
mb7tgr1rq0,992,0.998512327671051
tvwglfve8z,992,0.9995325803756714
e61fw3cbo2,992,0.9998854398727417
trzqd57pa5,992,1.0
j0i8q9kn7v,992,1.0
r66t2l1tl0,493,0.9999847412109375
fxxg33v8g5,493,0.9999403953552246
mpy5hunjvr,493,0.999188244342804
vg5mf42zg7,493,0.9999772310256958
gu3us7jgpa,493,0.9999630451202393
zs1i1y7ls4,493,0.9999924898147583
6tfx6p15xk,493,0.9999996423721313
n2tderszvz,493,0.9999866485595703
smeoe4pdqa,493,0.9999966621398926
viy3a9dptg,493,0.9999954700469971
t41k8djs2t,493,0.999996542930603
792enwzkqy,493,0.9999980926513672
zq1jtgjyk1,493,0.999985933303833
b5308jg5ur,493,0.9998082518577576
bs24bgk8qh,493,0.9999779462814331
x8rl2pka2c,493,0.9999856948852539
u9krfzvkh8,493,0.9999942779541016
d8zlmt80vs,493,0.9999995231628418
5tn5umfz35,493,0.9999974966049194
zowxi75he2,493,0.9999998807907104
w873ry0a5j,493,0.9999977350234985
10rh9gipvf,493,0.9999971389770508
nqmm1djzem,493,0.999962329864502
1y3ulfg9ni,493,0.9999969005584717
b1dirppla0,493,1.0
n66reoi449,493,0.9999874830245972
z2pc5qpt4y,493,0.9999988079071045
4fr1fq1auk,493,0.9999685287475586
i17a91h5wl,493,0.9999607801437378
1ro3kfk8q6,493,0.9999977350234985
xdl5q8efcs,493,0.9999990463256836
dttpfa37uy,493,0.9999454021453857
63ou0imwar,493,0.9999988079071045
ol9i9hucpt,493,0.9999990463256836
17ccrcw1ak,493,0.9999969005584717
7fyfxlgbhd,493,0.9999860525131226
v8tcg0e462,111,0.9999977350234985
vv9zk020js,111,0.999981164932251
o766zhqnpr,111,1.0
uzhrdg2q6z,111,0.9998626708984375
3yer5ko6ro,111,0.9999995231628418
u9p0bi1a62,111,1.0
xqpvi2mkgp,111,0.9999998807907104
qq3prfugle,111,0.9999922513961792
6bk3wvmy96,111,0.9999983310699463
53kmhl6di5,111,0.9999856948852539
7p3p4b8rep,111,0.9999997615814209
n7fqc2z7md,111,1.0
